TMDB81349,tv,DEVS,,,2020,Leavenworth at Filbert St,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,107
TMDB35339,tv,Alcatraz,,,2012,Leavenworth at Filbert St,Bonanza Productions Inc.,Warner Bros. Television,J.J. Abrams,Steven Lilien,Sarah Jones,Jorge Garcia,,107
TMDB408266,movie,Birth of the Dragon,,,2016,Leavenworth at Green,"BOTD U.S. Productions, Inc.",Kylin Pictures,George Nolfi,"Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia,107
TMDB408266,movie,Birth of the Dragon,,,2016,Leavenworth at Union,"BOTD U.S. Productions, Inc.",Kylin Pictures,George Nolfi,"Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia,107
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Leavenworth St at Lombard St,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,107
TMDB254128,movie,San Andreas,,,2015,Lombard at Hyde,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,107
TMDB160588,movie,Blue Jasmine,,,2013,Lombard at Hyde,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,107
TMDB11863,movie,Jade,,,1995,Lombard at Hyde,Paramount Pictures,Paramount Pictures,William Friedkin,Joe Eszterhas,David Caruso,Linda Fiorentino,Chazz Palminteri,107
TMDB102899,movie,Ant-Man,,,2015,Lombard at Hyde,"PYM Particles Productions, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Gabriel Ferrari,Michael Douglas,Paul Rudd,,107
TMDB340793,tv,Chance,2,,2017,Lombard at Hyde,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,107
TMDB340793,tv,Chance,2,,2017,Lombard at Hyde,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,107
TMDB67136,tv,This Is Us,,,2022,Lombard at Hyde,20th Television,NBC,Mandy Moore,"Dan Fogelman, Casey Johnson, David Windsor, Chrissy Metz",Milo Ventimiglia,Mandy Moore,Sterling K. Brown,107
TMDB14703,tv,What's Up Doc?,,,1972,Lombard at Hyde,Warner Bros. Pictures,Warner Bros. Pictures,Peter Bogdanovich,Peter Bogdanovich & Buck Henry,Barbra Streisand,Ryan O'Neal,,107
TMDB566525,movie,Shang-Chi and the Legend of the Ten Rings,,,2021,Lombard at Hyde,Freelance Restorations LLC,Disney/Marvel,Destin Daniel Cretton,"Dave Callaham, Destin Daniel Cretton, Andrew Lanham",Simu Liu,Tony Chiu-Wai Leung,Awkwafina,107
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Lombard St between Polk and Leavenworth,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,107
TMDB10571,movie,Boys and Girls,,,2000,Lombard Street,Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,,107
TMDB19171,movie,Sudden Fear,,,1952,Lombard Street,Joseph Kaufmann Pictures,RKO Pictures,David Miller,Lenore J. Coffee,Joan Crawford,Jack Palance,Gloria Grahame,107
TMDB18745,tv,Tales of the City,,,2019,Macondray Ln and Taylor between Union and Green,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,107
TMDB340793,tv,Chance,1,102,2016,Mason and Pacific,TVM Productions,HULU,Lenny Abrahamson,Alexandra Cunningham,Hugh Laurie,Gretchen Mol,Ethan Suplee,107
TMDB513243,movie,The Etruscan Smile,,,2019,Mason Street at Vallejo,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,107
TMDB10442,movie,So I Married an Axe Murderer,,,1993,Rocco's Corner (Columbus Street),TriStar Pictures,TriStar Pictures,Thomas Schlamme,Robbie Fox,Mike Myers,Nancy Travis,,107
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Russian Hill,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,107
TMDB160588,movie,Blue Jasmine,,,2013,Taylor and Green St.,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,107
TMDB1037002,movie,Surface,,,2022,Taylor and Green St.,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107
TMDB65856,tv,GirlBoss,,,2017,Taylor and Union,"Hippolyta Productions, LLC",Netflix,"Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi",Kay Cannon,Britt Robertson,Ellie Reed,Amanda Rea,107
TMDB916,movie,Bullitt,,,1968,Taylor and Vallejo Street,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,107
TMDB69061,tv,The OA,,,2019,Taylor St between Green and Broadway,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,107
TMDB335983,movie,Venom,,,2018,Taylor St Hill between Pacific and Greenwich,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,107
TMDB340793,tv,Chance,2,,2017,Union St at Leavenworth St,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,107
TMDB624860,movie,The Matrix Resurrections,,,2021,Vallejo at Jones,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,107
TMDB335983,movie,Venom,,,2018,Vallejo at Kearny,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,107
TMDB1037002,movie,Surface,,,2022,Vallejo Street between Jones and Vallejo Street Crest,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107
TMDB87101,movie,Terminator Genisys,,,2015,Van Ness between Fell and Lombard,T5 Productions LLC,Paramount Pictures,Alan Taylor,James Cameron,Arnold Schwarzenegger,Jason Clarke,,107
TMDB340793,tv,Chance,1,Pilot,2016,Washington Square Park (North Beach),TVM Productions,HULU,Lenny Abrahamson,Alexandra Cunningham and Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,107
TMDB340793,tv,Chance,1,106,2016,Washington Square Park (North Beach),TVM Productions,HULU,Sara Gran,Dan Attias,Hugh Laurie,Gretchen Mol,Ethan Suplee,107
TMDB2020,movie,The Bachelor,,,1999,Washington Square Park (North Beach),George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,107
TMDB10651,movie,The Dead Pool,,,1988,Washington Square Park (North Beach),Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,107
TMDB61664,tv,Sense8,2,,2016,465 California St.,"Unpronounceable Productions, LLC",Netflix,Wachowski Siblings,"J. Michael Straczynski, Wachowiski Siblings",Jamie Clayton,Daryl Hannah,Naveen Andrews,108
TMDB2649,movie,The Game,,,1997,1 Bush Street,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,108
TMDB11560,movie,High Crimes,,,2002,1 Bush Street,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Mel Brooks,Mel Brooks,Mel Brooks,Madeline Kahn,,108
TMDB42995,movie,Experiment in Terror,,,1962,1 California Street,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers,108
TMDB624860,movie,The Matrix Resurrections,,,2021,1 Front St,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB592,movie,The Conversation,,,1974,1 Maritime Plaza,American Zoetrope,Paramount Pictures,Francis Ford Coppola,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,108
TMDB87101,movie,Terminator Genisys,,,2015,1 Market St. ,T5 Productions LLC,Paramount Pictures,Alan Taylor,James Cameron,Arnold Schwarzenegger,Jason Clarke,,108
TMDB65856,tv,GirlBoss,,,2017,1 Mission St.,"Hippolyta Productions, LLC",Netflix,"Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi",Kay Cannon,Britt Robertson,Ellie Reed,Amanda Rea,108
TMDB1921,movie,Sweet November,,,2001,1 Sansome Street,Warner Bros. Pictures,Warner Bros. Pictures,Pat O'Connor,Paul Yurick,Keanu Reeves,Charlize Theron,,108
TMDB513243,movie,The Etruscan Smile,,,2019,132 Embarcadero,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,108
TMDB624860,movie,The Matrix Resurrections,,,2021,150 California,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB624860,movie,The Matrix Resurrections,,,2021,155 California,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB2649,movie,The Game,,,1997,155 Sansome Street,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,108
TMDB42995,movie,Experiment in Terror,,,1962,2 Montgomery Street,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers,108
TMDB65050,movie,180,,,2011,200 Market Street,SPI Cinemas,,Jayendra,"Umarji Anuradha, Jayendra, Aarthi Sriram, & Suba",Siddarth,Nithya Menon,Priya Anand,108
TMDB11851,movie,The Presidio,,,1988,200 Sansome Street,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan,108
TMDB513243,movie,The Etruscan Smile,,,2019,225 California Street,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,108
TMDB916,movie,Bullitt,,,1968,226 Embarcadero,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,108
TMDB624860,movie,The Matrix Resurrections,,,2021,235 Montgomery,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB513243,movie,The Etruscan Smile,,,2019,301 Battery Street,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,108
TMDB21332,movie,Quicksilver,,,1986,301 Pine Street,Columbia Pictures Corporation,Columbia Pictures,Thomas Michael Donnelly,Thomas Michael Donnelly,Kevin Bacon,Jami Gertz,Paul Rodriguez,108
TMDB2020,movie,The Bachelor,,,1999,301 Pine Street,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,108
TMDB60129,tv,Murder in the First,1,,2014,369 Embarcadero,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,108
TMDB335983,movie,Venom,,,2018,369 Embarcadero,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,108
TMDB10443,movie,Fearless,,,1993,400 Montgomery Street,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,108
TMDB10443,movie,Fearless,,,1993,400 Montgomery Street,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,108
TMDB10139,movie,Milk,,,2008,424 Sansome Street,Focus Features,Focus Features,Gus Van Sant,Dustin Lance Black,Sean Penn,Emile Hirsch,,108
TMDB624860,movie,The Matrix Resurrections,,,2021,425 California,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB624860,movie,The Matrix Resurrections,,,2021,44 Montgomery,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB624860,movie,The Matrix Resurrections,,,2021,465 California Street,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,108
TMDB2020,movie,The Bachelor,,,1999,465 California Street,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,108
TMDB24750,movie,Time After Time,,,1979,465 California Street,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,108
TMDB2649,movie,The Game,,,1997,465 California Street,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,108
TMDB2649,movie,The Game,,,1997,465 California Street,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,108
TMDB67384,tv,Goliath,4,,2021,465 California Street,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,108
TMDB20802,movie,Freebie and the Bean,,,1974,5 Embarcadero Center,Warner Bros. Pictures,American Broadcasting Company (ABC),Richard Rush,Robert Kaufman,Alan Arkin,James Caan,Loretta Swit,108
TMDB12535,movie,High Anxiety,,,1977,5 Embarcadero Center,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Mel Brooks,Mel Brooks,Mel Brooks,Madeline Kahn,Cloris Leachman,108
TMDB24750,movie,Time After Time,,,1979,5 Embarcadero Center,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,108
TMDB5919,movie,The Towering Inferno,,,1974,5 Embarcadero Center,Irwin Allen Productions,Twentieth Century - Fox,John Guillermin,Stirling Silliphant,Steve McQueen,Paul Newman,William Holden,108
TMDB60129,tv,Murder in the First,1,,2014,50 California Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,108
TMDB2020,movie,The Bachelor,,,1999,52 2nd Street,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,108
TMDB10603,movie,George of the Jungle,,,1997,550 Montgomery Street,Walt Disney Pictures,Buena Vista Pictures,Sam Weisman,Jay Ward,Brendan Fraser,Leslie Mann,,108
TMDB254128,movie,San Andreas,,,2015,555 California Street,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,108
TMDB984,movie,Dirty Harry,,,1971,555 California Street,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,,108
TMDB10443,movie,Fearless,,,1993,555 California Street,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,108
TMDB11560,movie,High Crimes,,,2002,555 California Street,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Mel Brooks,Mel Brooks,Mel Brooks,Madeline Kahn,,108
TMDB2649,movie,The Game,,,1997,555 California Street,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,108
TMDB5919,movie,The Towering Inferno,,,1974,555 California Street,Irwin Allen Productions,Twentieth Century - Fox,John Guillermin,Stirling Silliphant,Steve McQueen,Paul Newman,William Holden,108
TMDB6279,movie,Sister Act 2: Back in the Habit,,,1993,555 California Street,Touchstone Pictures,Buena Vista Pictures,Bill Duke,Joseph Howard,Whoopi Goldberg,Maggie Smith,,108
TMDB65050,movie,180,,,2011,555 Market St.,SPI Cinemas,,Jayendra,"Umarji Anuradha, Jayendra, Aarthi Sriram, & Suba",Siddarth,Nithya Menon,Priya Anand,108
TMDB321029,movie,Americana,,,2015,582 Market Street,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,108
TMDB44603,movie,Hereafter,,,2010,582 Market Street,GT Films,Warner Bros. Pictures,Clint Eastwood,Peter Morgan,Matt Damon,Cecile De France,,108
TMDB10443,movie,Fearless,,,1993,5th and Beale Streets,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,108
TMDB11472,movie,Nine Months,,,1995,60 Spear Street,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,108
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,600 Montgomery Street,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,108
TMDB20802,movie,Freebie and the Bean,,,1974,600 Montgomery Street,Warner Bros. Pictures,American Broadcasting Company (ABC),Richard Rush,Robert Kaufman,Alan Arkin,James Caan,Loretta Swit,108
TMDB254128,movie,San Andreas,,,2015,600 Montgomery Street,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,108
TMDB11472,movie,Nine Months,,,1995,722 Montgomery Street,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,108
TMDB33657,movie,A Smile Like Yours,,,1997,75 California Street,Paramount Pictures,Paramount Pictures,Keith Samples,Keith Samples & Kevin Meyer,Greg Kinnear,Lauren Holly,,108
TMDB124905,movie,Godzilla,,,2014,Bush and Kearny,"Nautilus Productions, LLC",Warner Bros. Pictures,Gareth Edwards,Max Borenstein,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,108
TMDB340793,tv,Chance,1,104,2016,Bush and Sansome St.,TVM Productions,HULU,Carl Franklin,Peter Elkoff,Hugh Laurie,Gretchen Mol,Ethan Suplee,108
TMDB63097,movie,Golden Gate,,,1994,Bush at Grant Ave,American Playhouse Theatrical Films,The Samuel Goldwyn Company,John Madden,David Henry Hwang,Matt Dillon,Joan Chen,,108
TMDB124905,movie,Godzilla,,,2014,California and Davis St,"Nautilus Productions, LLC",Warner Bros. Pictures,Gareth Edwards,Max Borenstein,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,108
TMDB44235,tv,Red Widow,,,2013,California and Davis St,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,108
TMDB891219,movie,Nash Bridges,,,2021,California and Davis St,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,108
TMDB513243,movie,The Etruscan Smile,,,2019,California and Davis St,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,108
TMDB2020,movie,The Bachelor,,,1999,California at Front Street,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,108
TMDB293863,movie,The Age of Adaline,,,2015,California at Montgomery,Lionsgate / Sidney Kimmel Entertainment / Lakeshore Entertainment,,Lee Toland Krieger,J. Mills Goodloe,Blake Lively,Harrison Ford,Ellen Burstyn,108
TMDB335983,movie,Venom,,,2018,California at Montgomery,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,108
TMDB102899,movie,Ant-Man,,,2015,California and Davis St,"PYM Particles Productions, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Gabriel Ferrari,Michael Douglas,Paul Rudd,,108
TMDB454626,movie,Sonic the Hedgehog,,,2020,California between Powell and Front,"Paramount Overseas Productions, Inc.",Paramount Pictures,Jeff Fowler,"Josh Miller, Patrick Casey, Oren Uziel",Jim Carrey,James Marsden,Ben Schwartz,108
